blackout_pri_othermgwall,,voiceovers/UK/Blackout/blackout_pri_4_4.31_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_OTHERMGWALL4431,,,,,,,,0.1
blackout_pri_mglow,,voiceovers/UK/Blackout/blackout_pri_4_4.4_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_MGLOW444,,,,,,,,0.1
blackout_pri_impressed,,voiceovers/UK/Blackout/blackout_pri_4_4.5_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_IMPRESSED445,,,,,,,,0.1
blackout_pri_takecare,,null.wav,0.85,0.85,,,360,6000,mission,,,,master,blackout,,,,,,,,,0.1
blackout_pri_takeoutmgs,,voiceovers/UK/Blackout/blackout_pri_4_6.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_TAKEOUTMGS46,,,,,,,,0.1
blackout_pri_youdidntsay,,voiceovers/UK/Blackout/blackout_pri_4_6.3_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_YOUDIDNTSAY463,,,,,,,,0.1
blackout_pri_makeitquick,,voiceovers/UK/Blackout/blackout_pri_4_6.41_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_MAKEITQUICK4641,,,,,,,,0.1
blackout_pri_notyet,,voiceovers/UK/Blackout/blackout_pri_4_6.6_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_NOTYET466,,,,,radio,nowetlevel,,0.1
blackout_pri_watchbmp,,null.wav,0.85,0.85,,,360,6000,mission,,,,master,blackout,,,,,,,,,0.1
blackout_pri_gogogo,,voiceovers/UK/Blackout/blackout_pri_4_10.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_GOGOGO410,,,,,,,,0.1
blackout_pri_edgeofcliff,,null.wav,0.85,0.85,,,360,6000,mission,,,,master,blackout,,,,,,,,,0.1
blackout_pri_nicework,,voiceovers/UK/Blackout/blackout_pri_4_13.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_NICEWORK413,,,,,,,,0.1
blackout_pri_ourbargain,,null.wav,0.85,0.85,,,360,6000,mission,,,,master,blackout,,,,,,,,,0.1
blackout_pri_ourinformant,,voiceovers/UK/Blackout/blackout_pri_5_1.1_R.wav,0.95,0.95,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_OURINFORMANT511,,,,,,,,0.1
blackout_pri_stillbealive,,voiceovers/UK/Blackout/blackout_pri_5_3.wav,0.95,0.95,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_STILLBEALIVE53,,,,,,,,0.1
blackout_pri_cutpower,,voiceovers/UK/Blackout/blackout_pri_6_1.wav,0.8,0.8,,,360,6000,announcer,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_CUTPOWER61,,,,,radio,nowetlevel,,0.1
blackout_pri_reachthathouse,,voiceovers/UK/Blackout/blackout_pri_6_1.1.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_REACHTHATHOUSE611,,,,,,,,0.1
blackout_pri_getdownhere,,voiceovers/UK/Blackout/blackout_pri_6_1.3_R.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_GETDOWNHERE613,,,,,,,,0.1
blackout_pri_gazgoaround,,voiceovers/UK/Blackout/blackout_pri_6_1.4_R.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_GAZGOAROUND614,,,,,,,,0.1
blackout_pri_gazdoit,,voiceovers/UK/Blackout/blackout_pri_6_2.11_R.wav,0.8,0.8,,,360,6000,announcer,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_GAZDOIT6211,,,,,radio,nowetlevel,,0.1
blackout_pri_nightvision,,voiceovers/UK/Blackout/blackout_pri_6_2.3_R.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_NIGHTVISION623,,,,,,,,0.1
blackout_pri_theycantseeus,,voiceovers/UK/Blackout/blackout_pri_6_2.4_R.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_THEYCANTSEEUS624,,,,,,,,0.1
blackout_pri_itshim,,voiceovers/UK/Blackout/blackout_pri_6_3.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_ITSHIM63,,,,,,,,0.1
blackout_pri_meetatlz,,voiceovers/UK/Blackout/blackout_pri_7_1.wav,0.8,0.8,,,360,6000,announcer,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_MEETATLZ71,,,,,radio,nowetlevel,,0.1
blackout_pri_letsgo,,voiceovers/UK/Blackout/blackout_pri_8_1.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_LETSGO81,,,,,,,,0.1
blackout_pri_invasion,,voiceovers/UK/Blackout/blackout_pri_8_3.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_PRI_INVASION83,,,,,,,,0.1

blackout_pri_letsgo2,,null.wav,0.8,0.8,,,360,6000,mission,,,,master,blackout,,,,,,,,,0.1

# Sgt. Kamarov,,,,,,,,,,,,,,,,,,,,,,,
blackout_kmr_newrussia,,voiceovers/RU/Blackout/blackout_kmr_3_1.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_NEWRUSSIA31,,,,,,,,0.1
blackout_kmr_welcome,,voiceovers/UK/blackout/blackout_kmr_3_1.1.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_WELCOME311,,,,,,,,0.1
blackout_kmr_snipersupprt,,voiceovers/RU/Blackout/blackout_kmr_3_3.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_SNIPERSUPPRT33,,,,,,,,0.1
blackout_kmr_valleybelow,,voiceovers/RU/blackout/blackout_kmr_3_3.1.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_VALLEYBELOW331,,,,,,,,0.1
blackout_kmr_givelocation,,voiceovers/RU/Blackout/blackout_kmr_3_4.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_GIVELOCATION34,,,,,,,,0.1
blackout_kmr_thisway,,voiceovers/RU/Blackout/blackout_kmr_3_6.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_THISWAY36,,,,,,,,0.1
blackout_kmr_oweyouone,,voiceovers/UK/blackout/blackout_kmr_3_6.2.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_OWEYOUONE362,,,,,,,,0.1
blackout_kmr_prepareattack,,voiceovers/RU/Blackout/blackout_kmr_3_8.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,blackout,,,,,,,,,0.1
blackout_kmr_beready,,voiceovers/RU/Blackout/blackout_kmr_3_10.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_BEREADY310,,,,,,,,0.1
blackout_kmr_goodspot,,voiceovers/UK/blackout/blackout_kmr_3_11_R.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_GOODSPOT311,,,,,,,,0.1
blackout_kmr_sniperteam,,voiceovers/RU/Blackout/blackout_kmr_4_2_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_SNIPERTEAM42,,,,,,,,0.1
blackout_kmr_commence,,voiceovers/RU/Blackout/blackout_kmr_4_5_R.wav,0.85,0.85,,,360,6000,announcer,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_COMMENCE45,,,,,radio,nowetlevel,,0.1
blackout_kmr_holdthemoff,,voiceovers/RU/Blackout/blackout_kmr_4_5.1_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_HOLDTHEMOFF451,,,,,,,,0.1
blackout_kmr_damnhelis,,voiceovers/UK/blackout/blackout_kmr_4_6.2_R.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_DAMNHELIS462,,,,,,,,0.1
blackout_kmr_needtoprotect,,voiceovers/UK/blackout/blackout_kmr_4_6.4_R.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_NEEDTOPROTECT464,,,,,,,,0.1
blackout_kmr_nothingtoworry,,voiceovers/UK/blackout/blackout_kmr_4_6.42_R.wav,0.95,0.95,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_NOTHINGTOWORRY4642,,,,,,,,0.1
blackout_kmr_stalling,,voiceovers/UK/blackout/blackout_kmr_4_12.1.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,,,,,,,,,0.1
blackout_kmr_heavyresistance,,voiceovers/UK/blackout/blackout_kmr_4_12.2_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_HEAVYRESISTANCE4122,,,,,,,,0.1
blackout_kmr_thenhelpus,,voiceovers/UK/blackout/blackout_kmr_5_1.2_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_THENHELPUS512,,,,,,,,0.1
blackout_kmr_makingprogress,,voiceovers/UK/blackout/blackout_kmr_5_1.3_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_MAKINGPROGRESS513,,,,,,,,0.1
blackout_kmr_finalassault,,voiceovers/UK/blackout/blackout_kmr_5_1.4.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_FINALASSAULT514,,,,,,,,0.1
blackout_kmr_outofmind,,voiceovers/UK/blackout/blackout_kmr_5_1.6.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,,,,,,,,,0.1
blackout_kmr_thehouse,,voiceovers/UK/blackout/blackout_kmr_5_1.8.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_THEHOUSE518,,,,,,,,0.1
blackout_kmr_deadoralive,,voiceovers/RU/Blackout/blackout_kmr_5_2_R.wav,0.85,0.85,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_KMR_DEADORALIVE52,,,,,,,,0.1

# Male Helicopter Pilot,,,,,,,,,,,,,,,,,,,,,,,
blackout_mhp_onourway,,voiceovers/UK/Blackout/blackout_mhp_7_2_R.wav,0.8,0.8,,,360,6000,announcer,streamed,,,master,blackout,SUBTITLE_BLACKOUT_MHP_ONOURWAY72,,,,,radio,nowetlevel,,0.1

# Nikolai the Defector,,,,,,,,,,,,,,,,,,,,,,,
blackout_nkd_whoareyou,,voiceovers/UK/Blackout/blackout_nkd_6_4.1.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,,,,,,,,,0.1
blackout_nkd_icanstillfight,,voiceovers/UK/Blackout/blackout_nkd_6_5.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_NKD_ICANSTILLFIGHT65,,,,,,,,0.1
blackout_nkd_americansattacked,,voiceovers/UK/Blackout/blackout_nkd_8_2.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_NKD_AMERICANSATTACKED82,,,,,,,,0.1
blackout_nkd_makingamistake,,voiceovers/UK/Blackout/blackout_nkd_8_4.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_NKD_MAKINGAMISTAKE84,,,,,,,,0.1

# Russian 1,,,,,,,,,,,,,,,,,,,,,,,
blackout_ru1_viktor,,voiceovers/UK/blackout/blackout_ru1_6_3.1.wav,0.6,0.6,,,360,6000,mission,streamed,,,master,blackout,,,,,,,,,0.1
blackout_ru1_electrician,,voiceovers/UK/blackout/blackout_ru1_6_3.2.wav,0.6,0.6,,,360,6000,mission,streamed,,,master,blackout,,,,,,,,,0.1
blackout_ru1_gogo,,voiceovers/UK/Blackout/blackout_ru1_3_7.wav,0.6,0.6,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_RU1_GOGO37,,,,,,,,0.1
blackout_ru1_scream,,null.wav,0.8,0.8,0.9,0.9,360,6000,mission,,,,master,blackout,,,,,,,,,0.1

# Russian 2,,,,,,,,,,,,,,,,,,,,,,,
blackout_ru2_movingintoposition,,voiceovers/UK/Blackout/blackout_ru2_3_9_R.wav,0.7,0.7,,,360,6000,mission,streamed,,,master,blackout,SUBTITLE_BLACKOUT_RU2_MOVINGINTOPOSITION39,,,,,,,,0.1
blackout_ru2_gettingcloser,,voiceovers/UK/blackout/blackout_ru2_6_3.3.wav,0.6,0.6,,,360,6000,mission,streamed,,,master,blackout,,,,,,,,,0.1
blackout_ru2_stay,,voiceovers/UK/blackout/blackout_ru2_6_3.5.wav,0.6,0.6,,,360,6000,mission,streamed,,,master,blackout,,,,,,,,,0.1
blackout_ru1_sasha,,voiceovers/UK/blackout/blackout_ru2_6_3.6.wav,0.6,0.6,,,360,6000,voice,streamed,,,master,blackout,,,,,,,,,0.1

# Russian 4,,,,,,,,,,,,,,,,,,,,,,,
blackout_ru4_howclose,,voiceovers/UK/Blackout/blackout_ru4_6_3.4.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,,,,,,,,,0.1
blackout_ru4_breathing,,voiceovers/UK/Blackout/blackout_ru4_6_3.8.wav,0.4,0.4,,,120,2400,mission,streamed,,,master,blackout,,,,,,,,,0.1
blackout_ru4_theyreinside,,voiceovers/UK/Blackout/blackout_ru1_4_3.7.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,,,,,,,,,0.1
blackout_ru4_fireblind,,voiceovers/UK/Blackout/blackout_ru1_6_3.9.wav,0.8,0.8,,,360,6000,mission,streamed,,,master,blackout,,,,,,,,,0.1

# Female BBC News Announcer,,,,,,,,,,,,,,,,,,,,,,,
blackout_bbc_lessthanday,,voiceovers/UK/Blackout/blackout_bbc_2_1_R.wav,0.8,0.8,,,150,1550,body,streamed,,,,blackout,,,,weapon2,,,,,0.1
blackout_bbc_foreigninterest,,voiceovers/UK/Blackout/blackout_bbc_2_2_R.wav,0.8,0.8,,,150,1550,body,streamed,,,,blackout,,,,weapon2,,,,,0.1
blackout_bbc_exacttime,,voiceovers/UK/Blackout/blackout_bbc_2_3_R.wav,0.8,0.8,,,150,1550,body,streamed,,,,blackout,,,,weapon2,,,,,0.1


#*****BOG A,,,,,,,,,,,,,,,,,,,,,,,

#Cobra Pilot,,,,,,,,,,,,,,,,,,,,,,,
bog_plt_standby,,voiceovers/US/Bog/bog_a_mhp_10_6_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_PLT_STANDBY106,,,,,radio,nowetlevel,,0.1
bog_plt_cominhot,,voiceovers/US/Bog/bog_a_mhp_10_7_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_PLT_COMINHOT107,,,,,radio,nowetlevel,,0.1
bog_cop_negative,,voiceovers/US/Bog/bog_a_mhp_10_8_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_PLT_SEEANYONELEFT108,,,,,radio,nowetlevel,,0.1
bog_plt_seeanyoneleft,,voiceovers/US/Bog/bog_a_mhp_10_9_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_COP_NEGATIVE109,,,,,radio,nowetlevel,,0.1
bog_plt_alltargetsdestroyed,,voiceovers/US/Bog/bog_a_mhp_10_10_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_PLT_ALLTARGETSDESTROYED1010,,,,,radio,nowetlevel,,0.1


#Generic Marine 1,,,,,,,,,,,,,,,,,,,,,,,
bog_gm1_contactright,,voiceovers/US/Bog/bog_a_gm1_1_5.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM1_CONTACTRIGHT15,,,,,,,,0.1
bog_gm1_letsgo,,voiceovers/US/Bog/bog_a_gm1_1_12.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM1_LETSGO112,,,,,,,,0.1
bog_pls_onsecondfloor,,voiceovers/US/Bog/bog_a_gm1_2_2_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_PLS_ONSECONDFLOOR22,,,,,radio,nowetlevel,,0.1
bog_gm1_clear,,voiceovers/US/Bog/bog_a_gm1_6_7.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM1_CLEAR67,,,,,,,,0.1
bog_gm1_contactoverpass,,voiceovers/US/Bog/bog_a_gm1_7_3.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM1_CONTACTOVERPASS73,,,,,,,,0.1
bog_a_gm1_westisdown,,voiceovers/US/Bog/bog_a_gm1_7_3.1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_A_GM1_WESTISDOWN731,,,,,radio,nowetlevel,,0.1
bog_a_gm1_takeouttank,,voiceovers/US/Bog/bog_a_gm1_7_3.2_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_A_GM1_TAKEOUTTANK732,,,,,radio,nowetlevel,,0.1
bog_gm1_vehiclesbridge,,voiceovers/US/Bog/bog_a_gm1_7_9.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM1_VEHICLESBRIDGE79,,,,,,,,0.1
bog_gm2_niceone,,voiceovers/US/Bog/bog_a_gm1_7_12.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM1_NICEONE712,,,,,,,,0.1
bog_gm2_lastofem,,voiceovers/US/Bog/bog_a_gm1_7_14.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM1_LASTOFEM714,,,,,,,,0.1
bog_gm2_tanksotherside,,voiceovers/US/Bog/bog_a_gm1_7_17.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM1_TANKSOTHERSIDE717,,,,,,,,0.1
bog_gm1_rogerthat,,voiceovers/US/Bog/bog_a_gm1_7_18.2_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM1_ROGERTHAT7182,,,,,radio,nowetlevel,,0.1
bog_gm1_offnightvision,,voiceovers/US/Bog/bog_a_gm1_8_3_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM1_OFFNIGHTVISION83,,,,,radio,nowetlevel,,0.1
bog_a_gm1_stillsurrounded,,voiceovers/US/Bog/bog_a_gm1_9_2_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_A_GM1_STILLSURROUNDED92,,,,,radio,nowetlevel,,0.1
bog_a_gm1_rogerthat,,voiceovers/US/Bog/bog_a_gm1_9_13_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_A_GM1_ROGERTHAT913,,,,,radio,nowetlevel,,0.1
bog_gm1_plantc4,,voiceovers/US/Bog/bog_a_gm1_9_15.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM1_PLANTC4915,,,,,,,,0.1
bog_gm1_goodjob,,voiceovers/US/Bog/bog_a_gm1_9_16.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM1_GOODJOB916,,,,,,,,0.1
bog_gm1_Jacksondoit,,voiceovers/US/Bog/bog_a_gm1_9_17.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM1_JACKSONDOIT917,,,,,,,,0.1
bog_gm1_airsupport,,voiceovers/US/Bog/bog_a_gm1_10_3.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM1_AIRSUPPORT103,,,,,,,,0.1
bog_gm1_oorah,,voiceovers/US/Bog/bog_a_gm1_10_15.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,,,,,,,,,0.1
bog_gm1_threecomin,,voiceovers/US/Bog/bog_a_gm1_06_TMP.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,,,,,,,,,0.1

#Generic Marine 2,,,,,,,,,,,,,,,,,,,,,,,
bog_gm2_moveit,,voiceovers/US/Bog/bog_a_gm2_1_2.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,,,,,,,,,0.1
bog_gm2_ambush1,,voiceovers/US/Bog/bog_a_gm2_1_4.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM2_AMBUSH114,,,,,,,,0.1
bog_gm2_ambush2,,voiceovers/US/Bog/bog_a_gm2_1_6.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM2_AMBUSH216,,,,,,,,0.1
bog_gm2_Jacksonletsgo,,voiceovers/US/Bog/bog_a_gm2_1_13.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM2_JACKSONLETSGO113,,,,,,,,0.1
bog_gm2_gah,,voiceovers/US/Bog/bog_a_gm2_3_1.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,,,,,,,,,0.1
bog_gm2_shoothim,,voiceovers/US/Bog/bog_a_gm2_3_3.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM2_SHOOTHIM33,,,,,,,,0.1
bog_gm2_thanksJackson,,voiceovers/US/Bog/bog_a_gm2_3_4.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM2_THANKSJACKSON34,,,,,,,,0.1
bog_gm2_onsecondfloor,,voiceovers/US/Bog/bog_a_gm2_3_5.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM2_ONSECONDFLOOR35,,,,,,,,0.1
bog_gm2_shiftingfire,,voiceovers/US/Bog/bog_a_gm2_3_6_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM2_SHIFTINGFIRE36,,,,,radio,nowetlevel,,0.1
bog_gm2_clear1,,voiceovers/US/Bog/bog_a_gm2_3_7.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,,,,,,,,,0.1
bog_gm2_clear2,,voiceovers/US/Bog/bog_a_gm2_6_8.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,,,,,,,,,0.1
bog_gm2_rightaways_alt,,voiceovers/US/Bog/bog_a_gm2_7_2.1.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM2_RIGHTAWAYS_ALT72,,,,,,,,0.1
bog_gm2_contactleft,,voiceovers/US/Bog/bog_a_gm2_8_4.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM2_CONTACTLEFT84,,,,,,,,0.1
bog_gm2_plantbeacon,,voiceovers/US/Bog/bog_a_gm2_10_4_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM2_PLANTBEACON104,,,,,radio,nowetlevel,,0.1
bog_gm2_oorah,,voiceovers/US/Bog/bog_a_gm2_10_16.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,,,,,,,,,0.1

#Generic Marine 3,,,,,,,,,,,,,,,,,,,,,,,
bog_gm3_clearkeepmoving,,voiceovers/US/Bog/bog_a_gm3_1_3.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM3_CLEARKEEPMOVING13,,,,,,,,0.1
bog_gm3_rpg,,voiceovers/US/Bog/bog_a_gm3_1_7.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,,,,,,,,,0.1
bog_gm3_clear,,voiceovers/US/Bog/bog_a_gm3_3_8.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,,,,,,,,,0.1
bog_gm3_allclear,,voiceovers/US/Bog/bog_a_gm3_6_9.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,,,,,,,,,0.1
bog_gm2_backblastclear,,voiceovers/US/Bog/bog_a_gm3_7_10.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM2_BACKBLASTCLEAR710,,,,,,,,0.1
bog_gm2_targetdestroyed,,voiceovers/US/Bog/bog_a_gm3_7_11.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM2_TARGETDESTROYED711,,,,,,,,0.1
bog_gm2_goodshotman,,voiceovers/US/Bog/bog_a_gm3_7_13.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM2_GOODSHOTMAN713,,,,,,,,0.1
bog_gm3_oorah,,voiceovers/US/Bog/bog_a_gm3_10_17.wav,0.99,0.99,,,360,6000,mission,streamed,,,master,bog bog_a bog_b,,,,,,,,,0.1

#Generic Marine 4,,,,,,,,,,,,,,,,,,,,,,,
bog_gm3_bravosix,,voiceovers/US/Bog/bog_a_gm4_7_15_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_GM3_BRAVOSIX715,,,,,radio,nowetlevel,,0.1

#HQ Radio Voice,,,,,,,,,,,,,,,,,,,,,,,
bog_hqr_moreenemytroops,,voiceovers/US/Bog/bog_a_hqr_5_1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_HQR_MOREENEMYTROOPS51,,,,,radio,nowetlevel,,0.1
bog_hqr_enemyaircraft,,voiceovers/US/Bog/bog_a_hqr_8_1_R.wav,0.99,0.99,,,360,6000,announcer,streamed,,,master,bog bog_a bog_b,SUBTITLE_BOG_HQR_ENEMYAIRCRAFT81,,,,,radio,nowetlevel,,0.1
