index,zone,type,type,name,usage(KB),total(KB)
1753,common_mp,  xanim,xanim,viewmodel_m60_idle,1.7,1.7
1754,common_mp,  xanim,xanim,viewmodel_m60_fire,4.3,4.3
1755,common_mp,  xanim,xanim,viewmodel_m60_reload,58.8,58.8
1756,common_mp,  xanim,xanim,viewmodel_m60_pullout,10.1,10.1
1757,common_mp,  xanim,xanim,viewmodel_m60_putaway,6.3,6.3
1758,common_mp,  xanim,xanim,viewmodel_m60_sprint_in,4.5,4.5
1759,common_mp,  xanim,xanim,viewmodel_m60_sprint_loop,6.6,6.6
1760,common_mp,  xanim,xanim,viewmodel_m60_sprint_out,4.5,4.5
1761,common_mp,  xanim,xanim,viewmodel_m60_ads_fire,4.0,4.0
1762,common_mp,  xanim,xanim,viewmodel_m60_attachment_reload,58.8,58.8
1763,common_mp,  xmodel,xmodel,weapon_m60_foregrip_mp_brock,72.5,72.5
1764,common_mp,  xmodel,xmodel,weapon_m60_foregrip_mp_bshdwl,2.3,2.3
1765,common_mp,  xmodel,xmodel,weapon_m60_foregrip_mp_bwmrpt,2.3,2.3
1766,common_mp,  xmodel,xmodel,weapon_m60_foregrip_mp_cmdtgr,2.3,2.3
1767,common_mp,  xmodel,xmodel,weapon_m60_foregrip_mp_stagger,2.3,2.3
1768,common_mp,  xanim,xanim,viewmodel_m60_grip_idle,1.7,1.7
1769,common_mp,  xanim,xanim,viewmodel_m60_grip_fire,3.8,3.8
1770,common_mp,  xanim,xanim,viewmodel_m60_grip_reload,58.9,58.9
1771,common_mp,  xanim,xanim,viewmodel_m60_grip_pullout,7.2,7.2
1772,common_mp,  xanim,xanim,viewmodel_m60_grip_putaway,5.8,5.8
1773,common_mp,  xanim,xanim,viewmodel_m60_grip_sprint_in,4.4,4.4
1774,common_mp,  xanim,xanim,viewmodel_m60_grip_sprint_loop,6.3,6.3
1775,common_mp,  xanim,xanim,viewmodel_m60_grip_sprint_out,4.4,4.4
1776,common_mp,  xanim,xanim,viewmodel_m60_grip_ads_fire,3.0,3.0
1777,common_mp,  xmodel,xmodel,viewmodel_remington700_mp,79.8,80.0
1778,common_mp,  xmodel,xmodel,viewmodel_remington700_mp_brock,0.9,1.1
1779,common_mp,  xmodel,xmodel,viewmodel_remington700_mp_bshdwl,0.9,1.1
1780,common_mp,  xmodel,xmodel,viewmodel_remington700_mp_bwmrpt,0.9,1.1
1781,common_mp,  xmodel,xmodel,viewmodel_remington700_mp_cmdtgr,0.9,1.1
1782,common_mp,  xmodel,xmodel,viewmodel_remington700_mp_stagger,0.9,1.1
1783,common_mp,  xmodel,xmodel,weapon_remington700,58.5,58.5
1784,common_mp,  xmodel,xmodel,weapon_remington700_mp_brock,2.5,2.5
1785,common_mp,  xmodel,xmodel,weapon_remington700_mp_bshdwl,2.5,2.5
1786,common_mp,  xmodel,xmodel,weapon_remington700_mp_bwmrpt,2.5,2.5
1787,common_mp,  xmodel,xmodel,weapon_remington700_mp_cmdtgr,2.5,2.5
1788,common_mp,  xmodel,xmodel,weapon_remington700_mp_stagger,2.5,2.5
1789,common_mp,  xanim,xanim,viewmodel_remington_idle,1.6,1.6
1790,common_mp,  xanim,xanim,viewmodel_remington_fire,2.0,2.0
1791,common_mp,  xanim,xanim,viewmodel_remington_rechamber,9.3,9.3
1792,common_mp,  xanim,xanim,viewmodel_remington_reload_loop,2.9,2.9
1793,common_mp,  xanim,xanim,viewmodel_remington_reload_intro,7.1,7.1
1794,common_mp,  xanim,xanim,viewmodel_remington_reload_out,7.5,7.5
1795,common_mp,  xanim,xanim,viewmodel_remington_pullout,8.0,8.0
1796,common_mp,  xanim,xanim,viewmodel_remington_putaway,8.7,8.7
1797,common_mp,  xanim,xanim,viewmodel_remington_quick_pullout,5.7,5.7
1798,common_mp,  xanim,xanim,viewmodel_remington_quick_putaway,3.6,3.6
1799,common_mp,  xanim,xanim,viewmodel_remington_sprint_in,4.4,4.4
1800,common_mp,  xanim,xanim,viewmodel_remington_sprint_loop,4.5,4.5
1801,common_mp,  xanim,xanim,viewmodel_remington_sprint_out,4.6,4.6
1802,common_mp,  xmodel,xmodel,viewmodel_p90_mp,122.1,123.0
1803,common_mp,  xmodel,xmodel,viewmodel_p90_mp_brock,1.3,1.5
1804,common_mp,  xmodel,xmodel,viewmodel_p90_mp_bshdwl,1.3,1.5
1805,common_mp,  xmodel,xmodel,viewmodel_p90_mp_bwmrpt,1.3,1.5
1806,common_mp,  xmodel,xmodel,viewmodel_p90_mp_cmdtgr,1.3,1.5
1807,common_mp,  xmodel,xmodel,viewmodel_p90_mp_stagger,1.3,1.5
1808,common_mp,  xmodel,xmodel,weapon_p90,100.9,100.9
1809,common_mp,  xanim,xanim,viewmodel_p90_idle,1.5,1.5
1810,common_mp,  xanim,xanim,viewmodel_p90_fire,1.9,1.9
1811,common_mp,  xanim,xanim,viewmodel_p90_reload,15.6,15.6
1812,common_mp,  xanim,xanim,viewmodel_p90_reload_empty,19.3,19.3
1813,common_mp,  xanim,xanim,viewmodel_p90_pullout,6.2,6.2
1814,common_mp,  xanim,xanim,viewmodel_p90_first_time_pullout,8.4,8.4
1815,common_mp,  xanim,xanim,viewmodel_p90_putaway,6.0,6.0
1816,common_mp,  xanim,xanim,viewmodel_p90_quick_putaway,4.1,4.1
1817,common_mp,  xanim,xanim,viewmodel_p90_sprint_in,3.3,3.3
1818,common_mp,  xanim,xanim,viewmodel_p90_sprint_loop,4.1,4.1
1819,common_mp,  xanim,xanim,viewmodel_p90_sprint_out,3.3,3.3
1820,common_mp,  xanim,xanim,viewmodel_p90_ads_fire,1.9,1.9
1821,common_mp,  xmodel,xmodel,viewmodel_p90_silencer_mp,77.7,77.7
1822,common_mp,  xmodel,xmodel,weapon_p90_sd,104.1,104.1
1823,common_mp,  xmodel,xmodel,weapon_p90_silencer_mp_brock,1.1,1.1
1824,common_mp,  xmodel,xmodel,weapon_p90_silencer_mp_bshdwl,1.1,1.1
1825,common_mp,  xmodel,xmodel,weapon_p90_silencer_mp_bwmrpt,1.1,1.1
1826,common_mp,  xmodel,xmodel,weapon_p90_silencer_mp_cmdtgr,1.1,1.1
1827,common_mp,  xmodel,xmodel,weapon_p90_silencer_mp_stagger,1.1,1.1
1828,common_mp,  xmodel,xmodel,viewmodel_c4,103.6,104.1
1829,common_mp,  xmodel,xmodel,weapon_c4,69.8,69.8
1830,common_mp,  xanim,xanim,viewmodel_c4_idle,1.6,1.6
1831,common_mp,  xanim,xanim,viewmodel_c4_fire,5.7,5.7
1832,common_mp,  xanim,xanim,viewmodel_c4_hold_fire,3.1,3.1
1833,common_mp,  xanim,xanim,viewmodel_c4_pullout,8.5,8.5
1834,common_mp,  xanim,xanim,viewmodel_c4_putaway,8.1,8.1
1835,common_mp,  xanim,xanim,viewmodel_c4_quick_raise,3.4,3.4
1836,common_mp,  xanim,xanim,viewmodel_c4_quick_drop,3.2,3.2
1837,common_mp,  xanim,xanim,viewmodel_c4_sprint_in,3.5,3.5
1838,common_mp,  xanim,xanim,viewmodel_c4_sprint_loop,4.6,4.6
1839,common_mp,  xanim,xanim,viewmodel_c4_sprint_out,3.4,3.4
1840,common_mp,  xanim,xanim,viewmodel_c4_detonator_fire,5.2,5.2
1841,common_mp,  weapon,weapon,radar_mp,1.4,1.5
1842,common_mp,  fx,fx,muzzleflashes/m203_flshview,4.2,4.2
1843,common_mp,  xmodel,xmodel,projectile_m203grenade,4.1,4.2
1844,common_mp,  fx,fx,smoke/smoke_geotrail_m203,1.8,1.9
1845,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_grenade_idle,1.6,1.6
1846,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_grenade_fire,2.9,2.9
1847,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_grenade_reload,16.3,16.3
1848,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_grenade_pullout,7.2,7.2
1849,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_grenade_putaway,4.6,4.6
1850,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_togrenade,5.8,5.8
1851,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_gren_quick_pullout,7.4,7.4
1852,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_gren_quick_putaway,4.0,4.0
1853,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_grenade_sprint_in,3.4,3.4
1854,common_mp,  xanim,xanim,viewmodel_ak47_grenadier_grenade_sprint_out,3.4,3.4
1855,common_mp,  weapon,weapon,gl_ak47_mp,1.2,1.4
1856,common_mp,  xanim,xanim,viewmodel_g3m203_grenade_idle,1.6,1.6
1857,common_mp,  xanim,xanim,viewmodel_g3m203_grenade_fire,2.7,2.7
1858,common_mp,  xanim,xanim,viewmodel_g3m203_grenade_reload,18.7,18.7
1859,common_mp,  xanim,xanim,viewmodel_g3m203_grenade_pullout,4.9,4.9
1860,common_mp,  xanim,xanim,viewmodel_g3m203_grenade_putaway,6.7,6.7
1861,common_mp,  xanim,xanim,viewmodel_g3m203_bullet_2_grenade,6.4,6.4
1862,common_mp,  xanim,xanim,viewmodel_g3m203_grenade_quick_pullout,7.2,7.2
1863,common_mp,  xanim,xanim,viewmodel_g3m203_grenade_quick_putaway,4.3,4.3
1864,common_mp,  xanim,xanim,viewmodel_g3m203_grenade_sprint_in,3.3,3.3
1865,common_mp,  xanim,xanim,viewmodel_g3m203_grenade_sprint_loop,4.2,4.2
1866,common_mp,  xanim,xanim,viewmodel_g3m203_grenade_sprint_out,3.4,3.4
1867,common_mp,  xanim,xanim,viewmodel_g36m203_grenade_idle,1.6,1.6
1868,common_mp,  xanim,xanim,viewmodel_g36m203_grenade_fire,4.0,4.0
1869,common_mp,  xanim,xanim,viewmodel_g36m203_grenade_reload,18.9,18.9
1870,common_mp,  xanim,xanim,viewmodel_g36m203_grenade_pullout_quick,8.8,8.8
1871,common_mp,  xanim,xanim,viewmodel_g36m203_grenade_putaway_quick,4.0,4.0
1872,common_mp,  xanim,xanim,viewmodel_g36m203_togrenade,8.1,8.1
1873,common_mp,  xanim,xanim,viewmodel_g36m203_grenade_sprint_in,3.4,3.4
1874,common_mp,  xanim,xanim,viewmodel_g36m203_grenade_sprint_loop,3.8,3.8
1875,common_mp,  xanim,xanim,viewmodel_g36m203_grenade_sprint_out,3.3,3.3
1876,common_mp,  xanim,xanim,viewmodel_m16m203_grenadeidle,1.6,1.6
1877,common_mp,  xanim,xanim,viewmodel_m16m203_grenadefire,3.1,3.1
1878,common_mp,  xanim,xanim,viewmodel_m16m203_grenadereload,19.5,19.5
1879,common_mp,  xanim,xanim,viewmodel_m16m203_grenadepullout,3.5,3.5
1880,common_mp,  xanim,xanim,viewmodel_m16m203_grenadeputaway,3.3,3.3
1881,common_mp,  xanim,xanim,viewmodel_m16m203_togrenade,6.5,6.5
1882,common_mp,  xanim,xanim,viewmodel_m16m203_grenadesprint_in,3.5,3.5
1883,common_mp,  xanim,xanim,viewmodel_m16m203_grenadesprint_loop,4.8,4.8
1884,common_mp,  xanim,xanim,viewmodel_m16m203_grenadesprint_out,3.3,3.3
1885,common_mp,  xanim,xanim,viewmodel_m16m203_grenade_ads_fire,1.6,1.6
1886,common_mp,  xanim,xanim,viewmodel_m14_gl_grenadeidle,1.6,1.6
1887,common_mp,  xanim,xanim,viewmodel_m14_gl_grenadefire,2.5,2.5
1888,common_mp,  xanim,xanim,viewmodel_m14_gl_grenadereload,17.5,17.5
1889,common_mp,  xanim,xanim,viewmodel_m14_gl_grenadepullout,8.3,8.3
1890,common_mp,  xanim,xanim,viewmodel_m14_gl_grenadeputaway,8.7,8.7
1891,common_mp,  xanim,xanim,viewmodel_m14_gl_togrenade,6.2,6.2
1892,common_mp,  xanim,xanim,viewmodel_m14_gl_grenadesprint_in,5.0,5.0
1893,common_mp,  xanim,xanim,viewmodel_m14_gl_grenadesprint_loop,4.0,4.0
1894,common_mp,  xanim,xanim,viewmodel_m14_gl_grenadesprint_out,5.0,5.0
1895,common_mp,  xmodel,xmodel,weapon_m4gre_sp,73.8,74.2
1896,common_mp,  xanim,xanim,viewmodel_m4m203_grenade_idle,1.6,1.6
1897,common_mp,  xanim,xanim,viewmodel_m4m203_grenade_fire,2.5,2.5
1898,common_mp,  xanim,xanim,viewmodel_m4m203_grenade_reload,18.9,18.9
1899,common_mp,  xanim,xanim,viewmodel_m4m203_grenade_pullout,4.4,4.4
1900,common_mp,  xanim,xanim,viewmodel_m4m203_grenade_putaway,6.7,6.7
1901,common_mp,  xanim,xanim,viewmodel_m4m203_bullet_2_grenade,6.4,6.4
1902,common_mp,  xanim,xanim,viewmodel_m4m203_grenade_quick_pullout,7.2,7.2
1903,common_mp,  xanim,xanim,viewmodel_m4m203_grenade_quick_putaway,4.4,4.4
1904,common_mp,  xanim,xanim,viewmodel_m4m203_grenade_sprint_in,3.3,3.3
1905,common_mp,  xanim,xanim,viewmodel_m4m203_grenade_sprint_loop,4.1,4.1
1906,common_mp,  xanim,xanim,viewmodel_m4m203_grenade_sprint_out,4.1,4.1
1907,common_mp,  xmodel,xmodel,weapon_c4_mp,68.7,68.7
1908,common_mp,  xmodel,xmodel,viewmodel_ussmokegrenade,20.8,21.0
1909,common_mp,  techset,techset,sm2/mc_l_sm_t0c0s0,18.1,18.1
1910,common_mp,  techset,techset,sm2/mc_l_hsm_t0c0,8.2,8.2
1911,common_mp,  techset,techset,mc_l_sm_t0c0s0,34.8,34.8
1912,common_mp,  techset,techset,mc_l_sm_t0c0,19.5,19.5
1913,common_mp,  techset,techset,mc_l_hsm_t0c0,11.0,11.0
1914,common_mp,  techset,techset,mc_l_hsm_t0c0s0,14.9,14.9
1915,common_mp,  xmodel,xmodel,weapon_concussion_grenade,23.9,24.2
1916,common_mp,  xmodel,xmodel,projectile_concussion_grenade,22.4,22.4
1917,common_mp,  fx,fx,smoke/flashbang_smoke,7.1,7.1
1918,common_mp,  xmodel,xmodel,weapon_m84_flashbang_grenade_burnt,17.3,17.6
1919,common_mp,  fx,fx,explosions/concussion_grenade,15.5,15.5
1920,common_mp,  xanim,xanim,viewmodel_ussmokegrenade_idle,1.9,1.9
1921,common_mp,  xanim,xanim,viewmodel_ussmokegrenade_throw,4.9,4.9
1922,common_mp,  xanim,xanim,viewmodel_ussmokegrenade_pullpin,6.5,6.5
1923,common_mp,  weapon,weapon,concussion_grenade_mp,1.0,1.0
1924,common_mp,  xmodel,xmodel,viewmodel_m84,35.1,35.3
1925,common_mp,  xmodel,xmodel,weapon_m84_flashbang_grenade,1.8,1.8
1926,common_mp,  fx,fx,explosions/flashbang,16.8,16.8
1927,common_mp,  xanim,xanim,viewmodel_m84_idle,1.6,1.6
1928,common_mp,  xanim,xanim,viewmodel_m84_throw,6.5,6.5
1929,common_mp,  xanim,xanim,viewmodel_m84_pullpin,8.2,8.2
1930,common_mp,  xmodel,xmodel,viewmodel_claymore,27.3,27.5
1931,common_mp,  xmodel,xmodel,weapon_claymore_no_legs,25.7,25.7
1932,common_mp,  xmodel,xmodel,weapon_claymore,37.4,37.4
1933,common_mp,  xanim,xanim,viewmodel_claymore_idle,1.6,1.6
1934,common_mp,  xanim,xanim,viewmodel_claymore_empty_idle,1.6,1.6
1935,common_mp,  xanim,xanim,viewmodel_claymore_fire,11.2,11.2
1936,common_mp,  xanim,xanim,viewmodel_claymore_hold_fire,3.7,3.7
1937,common_mp,  xanim,xanim,viewmodel_claymore_last_shot_fire,4.4,4.4
1938,common_mp,  xanim,xanim,viewmodel_claymore_pullout,7.2,7.2
1939,common_mp,  xanim,xanim,viewmodel_claymore_putaway,5.9,5.9
1940,common_mp,  xanim,xanim,viewmodel_claymore_quick_pullout,5.7,5.7
1941,common_mp,  xanim,xanim,viewmodel_claymore_sprint_in,3.0,3.0
1942,common_mp,  xanim,xanim,viewmodel_claymore_sprint_loop,3.9,3.9
1943,common_mp,  xanim,xanim,viewmodel_claymore_sprint_out,3.0,3.0
1944,common_mp,  weapon,weapon,claymore_mp,0.9,1.0
1945,common_mp,  xmodel,xmodel,viewmodel_m67,43.6,43.9
1946,common_mp,  xmodel,xmodel,weapon_m67_grenade,38.0,38.0
1947,common_mp,  xmodel,xmodel,projectile_m67fraggrenade,16.8,16.8
1948,common_mp,  xanim,xanim,viewmodel_m67_idle,1.8,1.8
1949,common_mp,  xanim,xanim,viewmodel_m67_throw,4.9,4.9
1950,common_mp,  xanim,xanim,viewmodel_m67_pullpin,6.5,6.5
1951,common_mp,  xanim,xanim,viewmodel_m67_pickup_livenade,7.3,7.3
1952,common_mp,  xmodel,xmodel,viewmodel_rpg7,97.8,98.0
1953,common_mp,  fx,fx,muzzleflashes/at4_flash,8.8,8.8
1954,common_mp,  xmodel,xmodel,weapon_rpg7,84.3,84.3
1955,common_mp,  xmodel,xmodel,viewmodel_rpg7_rocket,7.7,7.7
1956,common_mp,  xmodel,xmodel,projectile_rpg7,7.9,7.9
1957,common_mp,  techset,techset,sm2/effect_falloff,1.4,1.4
1958,common_mp,  techset,techset,effect_falloff,1.2,1.2
1959,common_mp,  fx,fx,smoke/smoke_geotrail_rpg,8.4,8.9
1960,common_mp,  xanim,xanim,viewmodel_rpg_idle,1.5,1.5
1961,common_mp,  xanim,xanim,viewmodel_rpg_idle_empty,2.3,2.3
1962,common_mp,  xanim,xanim,viewmodel_rpg_fire,2.8,2.8
1963,common_mp,  xanim,xanim,viewmodel_rpg_reload,12.4,12.4
1964,common_mp,  xanim,xanim,viewmodel_rpg_pullout,5.3,5.3
1965,common_mp,  xanim,xanim,viewmodel_rpg_putaway,3.7,3.7
1966,common_mp,  xanim,xanim,viewmodel_rpg_sprint_in,3.2,3.2
1967,common_mp,  xanim,xanim,viewmodel_rpg_sprint_loop,3.9,3.9
1968,common_mp,  xanim,xanim,viewmodel_rpg_sprint_out,3.3,3.3
1969,common_mp,  xmodel,xmodel,weapon_us_smoke_grenade,36.2,36.2
1970,common_mp,  xmodel,xmodel,projectile_us_smoke_grenade,22.4,22.4
1971,common_mp,  fx,fx,smoke/smoke_grenade_11sec_mp,19.1,19.1
1972,common_mp,  xmodel,xmodel,weapon_us_smoke_grenade_burnt,0.9,1.2
1973,common_mp,  fx,fx,smoke/smoke_grenade,20.2,20.2
1974,common_mp,  fx,fx,muzzleflashes/mg42hv,5.9,6.0
1975,common_mp,  fx,fx,muzzleflashes/mg42hv_view,4.8,4.8
1976,common_mp,  fx,fx,muzzleflashes/tiger_flash,4.6,4.7
1977,common_mp,  xmodel,xmodel,com_cinderblock,1.7,1.8
1978,common_mp,  xanim,xanim,viewmodel_usp_melee,8.0,8.0
1979,common_mp,  xmodel,xmodel,viewmodel_ak47,95.8,95.8
1980,common_mp,  xanim,xanim,viewmodel_mk2_idle,1.5,1.5
1981,common_mp,  xmodel,xmodel,weapon_ak47_clip,9.7,9.7
1982,common_mp,  xmodel,xmodel,weapon_ak74u_clip,11.0,11.0
1983,common_mp,  xmodel,xmodel,weapon_dragunov_clip,5.0,5.0
1984,common_mp,  xmodel,xmodel,weapon_g3_clip,2.7,2.7
1985,common_mp,  xmodel,xmodel,weapon_g36_clip,4.4,4.4
1986,common_mp,  xmodel,xmodel,weapon_m14_clip,2.7,2.9
1987,common_mp,  xmodel,xmodel,weapon_mp5_clip,5.3,5.3
1988,common_mp,  xmodel,xmodel,weapon_saw_clip,5.6,5.6
1989,common_mp,  xmodel,xmodel,weapon_rpg7_stow,83.8,83.8
1990,common_mp,  rawfile,rawfile,animtrees/vehicles.atr,3.5,3.5
1991,common_mp,  xmodel,xmodel,vehicle_cobra_helicopter_fly,561.2,561.7
1992,common_mp,  xmodel,xmodel,vehicle_mi24p_hind_desert,638.7,639.4
1993,common_mp,  fx,fx,muzzleflashes/cobra_rocket_flash_wv,3.7,3.7
1994,common_mp,  xmodel,xmodel,projectile_hellfire_missile,11.4,11.8
1995,common_mp,  fx,fx,smoke/smoke_geotrail_hellfire,4.7,4.7
1996,common_mp,  fx,fx,muzzleflashes/cobra_20mm_flash_mp,2.7,2.7
1997,common_mp,  fx,fx,fire/fire_smoke_trail_m,1.6,1.6
1998,common_mp,  fx,fx,explosions/aerial_explosion_large,10.7,10.7
1999,common_mp,  xmodel,xmodel,vehicle_cobra_helicopter_d_piece06,1.8,2.0
2000,common_mp,  fx,fx,explosions/helicopter_explosion,17.6,17.6
2001,common_mp,  xmodel,xmodel,vehicle_cobra_helicopter_d_piece01,21.8,21.8
2002,common_mp,  xmodel,xmodel,vehicle_cobra_helicopter_d_piece02,1.4,1.4
2003,common_mp,  xmodel,xmodel,vehicle_cobra_helicopter_d_piece07,8.3,8.3
2004,common_mp,  xmodel,xmodel,vehicle_cobra_helicopter_d_piece03,6.4,6.4
2005,common_mp,  fx,fx,explosions/helicopter_explosion_cobra,3.6,3.6
2006,common_mp,  fx,fx,explosions/aerial_explosion,8.4,8.4
2007,common_mp,  fx,fx,smoke/smoke_trail_black_heli,1.0,1.0
2008,common_mp,  fx,fx,smoke/smoke_trail_white_heli,1.0,1.0
2009,common_mp,  fx,fx,fire/fire_smoke_trail_l,1.6,1.6
2010,common_mp,  xmodel,xmodel,vehicle_mig29_desert,73.8,74.1
2011,common_mp,  fx,fx,fire/jet_afterburner,3.6,3.7
2012,common_mp,  fx,fx,smoke/jet_contrail,1.2,1.2
2013,common_mp,  techset,techset,sm2/mc_l_sm_flag_t0c0n0s0,30.7,30.7
2014,common_mp,  techset,techset,sm2/mc_l_sm_flag_t0c0,20.2,20.2
2015,common_mp,  techset,techset,sm2/mc_l_hsm_flag_t0c0,8.0,8.0
2016,common_mp,  techset,techset,sm2/mc_l_hsm_flag_t0c0n0,9.0,9.0
2017,common_mp,  techset,techset,mc_l_sm_flag_t0c0n0s0,40.1,40.1
2018,common_mp,  techset,techset,mc_l_sm_flag_t0c0,25.4,25.4
2019,common_mp,  techset,techset,mc_l_sm_flag_t0c0s0,23.4,23.4
2020,common_mp,  techset,techset,mc_l_sm_flag_t0c0n0,21.1,21.1
2021,common_mp,  techset,techset,mc_l_hsm_flag_t0c0,9.3,9.3
2022,common_mp,  techset,techset,mc_l_hsm_flag_t0c0s0,11.3,11.3
2023,common_mp,  techset,techset,mc_l_hsm_flag_t0c0n0,10.2,10.2
2024,common_mp,  techset,techset,mc_l_hsm_flag_t0c0n0s0,12.2,12.2
2025,common_mp,  xmodel,xmodel,prop_flag_neutral,14.1,14.4
2026,common_mp,  xmodel,xmodel,prop_flag_neutral_carry,14.9,14.9
2027,common_mp,  xmodel,xmodel,vehicle_slamraam_launcher,314.5,315.0
2028,common_mp,  xmodel,xmodel,vehicle_slamraam_missiles,300.5,300.5
2029,common_mp,  xmodel,xmodel,vehicle_slamraam_base,333.8,334.2
2030,common_mp,  xmodel,xmodel,mil_tntbomb_mp,27.3,27.6
2031,common_mp,  xmodel,xmodel,prop_suitcase_bomb,207.7,208.8
2032,common_mp,  xmodel,xmodel,viewmodel_briefcase_bomb_mp,152.6,152.6
2033,common_mp,  xanim,xanim,viewmodel_briefcase_bomb_idle,2.7,2.7
2034,common_mp,  xanim,xanim,viewmodel_briefcase_bomb_pullout,13.9,13.9
2035,common_mp,  xanim,xanim,viewmodel_briefcase_bomb_drop,10.7,10.7
2036,common_mp,  xanim,xanim,viewmodel_briefcase_bomb_interrupt_drop,6.2,6.2
2037,common_mp,  xanim,xanim,viewmodel_briefcase_bomb_defuse,9.4,9.4
2038,common_mp,  techset,techset,sm2/laser,1.7,1.7
2039,common_mp,  techset,techset,laser,1.6,1.6
2040,common_mp,  techset,techset,sm2/post_light,1.4,1.4
2041,common_mp,  techset,techset,post_light,1.5,1.5
2042,common_mp,    menu,menu,callvote,16.5,16.6
2043,common_mp,    menu,menu,changemap,19.9,19.9
2044,common_mp,    menu,menu,changegametype,20.2,20.2
2045,common_mp,    menu,menu,kickplayer,19.7,19.7
2046,common_mp,  menufile,menufile,ui_mp/scriptmenus/callvote.menu,0.0,76.5
2047,common_mp,    menu,menu,muteplayer,4.1,4.1
2048,common_mp,  menufile,menufile,ui_mp/scriptmenus/muteplayer.menu,0.0,4.1
2049,common_mp,    menu,menu,quickcommands,6.9,6.9
2050,common_mp,  menufile,menufile,ui_mp/scriptmenus/quickcommands.menu,0.0,6.9
2051,common_mp,    menu,menu,quickstatements,6.7,6.7
2052,common_mp,  menufile,menufile,ui_mp/scriptmenus/quickstatements.menu,0.0,6.7
2053,common_mp,    menu,menu,quickresponses,6.2,6.2
2054,common_mp,  menufile,menufile,ui_mp/scriptmenus/quickresponses.menu,0.0,6.2
2055,common_mp,    menu,menu,ingame_controls,6.9,6.9
2056,common_mp,    menu,menu,ingamecontrols_sensitivity,5.6,5.6
2057,common_mp,    menu,menu,main_controls,23.1,23.1
2058,common_mp,    menu,menu,main_options,35.8,35.8
2059,common_mp,    menu,menu,popup_endgame,7.1,7.1
2060,common_mp,    menu,menu,popup_leavegame,6.5,6.5
2061,common_mp,    menu,menu,victory_marines,7.2,7.2
2062,common_mp,    menu,menu,victory_opfor,7.1,7.1
2063,common_mp,    menu,menu,victory_none,4.9,4.9
2064,common_mp,    menu,menu,quickmessage,4.4,4.4
2065,common_mp,    menu,menu,options_look,55.4,55.4
2066,common_mp,    menu,menu,options_move,60.7,60.7
2067,common_mp,    menu,menu,options_shoot,66.8,66.8
2068,common_mp,    menu,menu,options_misc,32.6,32.6
2069,common_mp,    menu,menu,options_graphics,68.3,68.3
2070,common_mp,    menu,menu,options_graphics_texture,52.9,52.9
2071,common_mp,    menu,menu,apply_picmip_popmenu,2.3,2.3
2072,common_mp,    menu,menu,options_game,48.5,48.5
2073,common_mp,    menu,menu,options_sound,40.7,40.7
2074,common_mp,    menu,menu,options_control_defaults,28.0,28.0
2075,common_mp,    menu,menu,options_graphics_defaults,38.0,38.0
2076,common_mp,    menu,menu,snd_restart_popmenu,6.8,6.8
2077,common_mp,    menu,menu,options_voice,39.4,39.4
2078,common_mp,    menu,menu,options_multi,47.7,47.7
2079,common_mp,    menu,menu,controls_multi,40.7,40.7
2080,common_mp,    menu,menu,vid_restart_popmenu_listen,4.4,4.4
2081,common_mp,    menu,menu,vid_restart_popmenu,6.6,6.6
2082,common_mp,    menu,menu,popup_summary,6.3,6.3
2083,common_mp,    menu,menu,popup_summary_body,18.8,18.8
2084,common_mp,    menu,menu,popup_unlock,6.0,6.0
2085,common_mp,    menu,menu,popup_unlock_page1,56.2,56.2
2086,common_mp,    menu,menu,popup_unlock_page2,112.4,112.4
2087,common_mp,  menufile,menufile,ui_mp/ingame.txt,0.1,948.2
2088,common_mp,    menu,menu,compass_old,5.6,5.8
2089,common_mp,    menu,menu,xpbar,12.5,12.7
2090,common_mp,    menu,menu,scorebars,28.9,29.0
2091,common_mp,    menu,menu,weaponinfo,3.4,3.4
2092,common_mp,    menu,menu,fullscreenmap,4.5,4.5
2093,common_mp,    menu,menu,dpad,3.9,3.9
2094,common_mp,    menu,menu,talkers,1.6,1.6
2095,common_mp,    menu,menu,killcam,1.2,1.2
2096,common_mp,    menu,menu,scorebar,4.4,4.4
2097,common_mp,  menufile,menufile,ui_mp/hud.txt,0.1,73.0
2098,common_mp,    menu,menu,team_marinesopfor,27.7,27.7
2099,common_mp,  menufile,menufile,ui_mp/scriptmenus/team_marinesopfor.menu,0.0,27.8
2100,common_mp,    menu,menu,class,40.0,40.0
2101,common_mp,  menufile,menufile,ui_mp/scriptmenus/class.menu,0.0,40.0
2102,common_mp,    menu,menu,changeclass,96.1,96.1
2103,common_mp,  menufile,menufile,ui_mp/scriptmenus/changeclass.menu,0.0,96.1
2104,common_mp,    menu,menu,changeclass_offline,166.3,166.3
2105,common_mp,  menufile,menufile,ui_mp/scriptmenus/changeclass_offline.menu,0.0,166.4
2106,common_mp,    menu,menu,scoreboard,21.5,21.5
